LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_1,SEX_2,EDU_0,EDU_1,EDU_2,EDU_3,EDU_4,EDU_5,EDU_6,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,pay_bucket_0_count,pay_bucket_1_count,pay_bucket_2_count,pay_bucket_3_count,pay_bucket_4_count,pay_bucket_5_count,pay_bucket_6_count,pay_bucket_7_count,pay_bucket_8_count,pay_bucket_-2_count,pay_bucket_-1_count,pay_bucket_0_flag,pay_bucket_1_flag,pay_bucket_2_flag,pay_bucket_3_flag,pay_bucket_4_flag,pay_bucket_5_flag,pay_bucket_6_flag,pay_bucket_7_flag,pay_bucket_8_flag,pay_bucket_-2_flag,pay_bucket_-1_flag,pay_amt_total,bill_amt_total,pay_to_billed_ratio,zero_bill_amount,utilization_avg,utilization_max,group,default payment next month
220000,29,4695,4488,4283,5807,5568,5827,0,0,1587,0,500,586,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2673,30668,0.08715925394548063,0,0.02323333333333333,0.026486363636363638,T,1
30000,56,26008,27091,27648,29297,28544,29125,1800,1300,2400,0,1200,2500,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9200,167713,0.05485561643998974,0,0.9317388888888889,0.9765666666666667,T,1
350000,33,148341,8095,15047,3220,20461,3249,8405,15052,3805,20467,3253,27168,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,78150,198413,0.39387540130939,0,0.09448238095238096,0.4238314285714286,T,0
20000,29,14171,11136,20649,-1001,-1,-1,2000,10000,0,1000,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,13000,44953,0.28919093275198543,0,0.3746083333333333,1.03245,T,0
170000,36,158954,139482,139869,139956,141431,149946,7,6513,6548,5300,11001,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,29369,869638,0.033771523323497823,0,0.8525862745098038,0.9350235294117647,T,0
110000,44,111188,109512,108727,107381,106831,108305,6010,5507,4500,4502,4200,4500,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29219,651944,0.04481826659958524,0,0.9877939393939393,1.0108,T,0
20000,22,14033,14993,16244,18300,18100,-1900,1500,1800,2800,0,0,1900,0,1,0,1,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8000,79770,0.10028832894571894,0,0.66475,0.915,T,1
70000,47,27847,29073,34578,33723,35156,37370,2000,6000,0,2000,2784,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12784,197747,0.06464826267907983,0,0.4708261904761905,0.5338571428571428,T,1
40000,23,14310,13788,16345,16531,16467,16061,0,3100,750,500,0,1500,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5850,93502,0.06256550662017925,0,0.38959166666666667,0.413275,T,0
150000,37,71341,62432,56091,58919,60363,40448,4117,4002,5000,1925,5316,5000,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25360,349594,0.07254129075441798,0,0.38843777777777777,0.4756066666666667,T,0
450000,36,550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,550,0.0,0,0.00020370370370370372,0.0012222222222222222,T,0
20000,32,15547,18186,17606,18708,20093,20721,2900,0,1400,1700,1100,600,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7700,110861,0.06945634623537583,0,0.9238416666666666,1.03605,T,1
360000,31,8288,21865,44440,3904,0,0,21888,44640,3904,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,70432,78497,0.8972572200211473,0,0.0363412037037037,0.12344444444444444,T,0
30000,24,28510,28481,28045,27259,0,0,2000,1200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3200,112295,0.028496371165234426,0,0.6238611111111111,0.9503333333333334,T,1
290000,33,242422,221004,211610,214300,213834,217758,7757,7697,7657,7771,7870,7889,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46641,1320928,0.03530926742411396,0,0.7591540229885058,0.8359379310344828,T,0
200000,37,454,2015,3603,16158,0,836,2500,3700,16200,0,836,1589,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,24825,23066,1.0762594294632792,0,0.019221666666666668,0.08079,T,0
90000,43,58043,61485,62540,81123,80073,82472,5003,5000,20000,10,10104,87,0,1,0,1,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,40204,425736,0.09443410940113121,0,0.7884,0.9163555555555556,T,1
120000,47,632,948,948,632,632,316,948,0,0,316,0,466,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,1730,4108,0.42112950340798444,0,0.005705555555555555,0.0079,T,1
20000,41,7478,8497,10162,9852,10418,10102,1146,1811,0,876,0,374,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4207,56509,0.0744483179670495,0,0.4709083333333333,0.5209,T,0
500000,33,134503,114682,124240,131006,137911,119343,20031,20029,20058,20127,10000,10027,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100272,761685,0.13164497134642272,0,0.253895,0.275822,T,0
80000,26,77389,75585,80300,75724,77504,79715,0,6000,0,3000,3500,3000,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,15500,466217,0.0332463209192286,0,0.9712854166666666,1.00375,T,0
300000,28,936,0,744,2826,0,18525,0,744,3000,0,18525,3078,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,25347,23031,1.1005601146281099,0,0.012795,0.06175,T,0
20000,22,18977,18374,18458,18852,19546,21165,0,1680,1000,1000,2100,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5780,115372,0.0500988108033145,0,0.9614333333333334,1.05825,T,0
30000,25,24709,28970,28233,27481,29484,30157,5000,0,0,2471,1300,4800,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,13571,169034,0.08028562301075523,0,0.9390777777777778,1.0052333333333334,T,0
500000,49,4214,6378,4074,116446,9335,3312,6378,4074,116446,9335,3312,43664,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,183209,143759,1.2744176016805904,0,0.047919666666666666,0.232892,T,0
240000,65,146696,149707,151780,152373,145763,148276,6930,6000,6000,6000,5500,6000,1,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36430,894595,0.04072233804123654,0,0.6212465277777778,0.6348875,T,0
500000,54,260356,253580,239479,200081,185130,168868,18609,9800,6610,6000,6000,5000,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52019,1307494,0.03978526861308732,0,0.4358313333333333,0.520712,T,0
100000,25,16659,13585,7886,5578,8608,11756,10000,4000,5578,11756,10000,5470,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,46804,64072,0.7304906979647896,0,0.10678666666666665,0.16659,T,0
400000,40,6376,4925,4382,1240,167621,3284,5949,4403,1250,168459,3301,11168,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,194530,187828,1.035681581020934,0,0.07826166666666667,0.4190525,T,0
150000,23,7795,13821,6640,5831,10514,5432,7000,1000,1070,6000,2432,116,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17618,50033,0.3521275957867807,0,0.05559222222222222,0.09214,T,0
280000,53,278127,42518,31900,21342,11500,2000,1700,1500,1400,2000,2000,2900,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,11500,387387,0.029686076197704105,0,0.2305875,0.9933107142857143,T,1
420000,29,82235,67757,53524,-8318,96795,81523,3000,3000,182,123000,2740,2200,0,1,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,134122,373516,0.3590796645926814,0,0.14822063492063492,0.2304642857142857,T,0
160000,28,162761,164692,159948,161469,162129,154704,6000,14,12000,6000,0,11318,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35332,965703,0.036586818100389044,0,1.005940625,1.029325,T,0
490000,41,79712,81707,85703,87725,88727,91483,3000,5000,4000,3000,4000,5000,1,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24000,515057,0.046596784433567545,0,0.1751894557823129,0.1867,T,0
20000,27,21750,21127,20332,19932,19932,7080,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,110153,0.0,0,0.9179416666666667,1.0875,T,0
220000,33,3378,1531,942,608,1738,277,1531,942,608,1738,277,492,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,5588,8474,0.6594288411611989,0,0.006419696969696969,0.015354545454545454,T,0
50000,50,50224,47178,48400,29781,30082,26609,2200,2520,1000,1100,1000,1000,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8820,232274,0.03797239467181002,0,0.7742466666666667,1.00448,T,0
360000,31,3680,9995,3225,4230,6113,8745,13517,0,4230,6113,8745,6324,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,38929,35988,1.081721685006113,0,0.016661111111111113,0.02776388888888889,T,0
150000,29,1148,3019,100,802,802,702,2000,100,702,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2802,6573,0.42628936558649017,0,0.0073033333333333336,0.020126666666666668,T,1
110000,50,109192,106322,67727,47313,47255,47255,4300,3000,2000,1700,1800,1664,1,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14464,425064,0.03402781698755952,0,0.6440363636363636,0.9926545454545455,T,0
20000,24,15036,16069,16774,17266,17539,18033,1580,1280,770,700,785,600,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5715,100717,0.05674315160300644,0,0.8393083333333334,0.90165,T,0
200000,32,10701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,10701,0.0,0,0.0089175,0.053505,T,0
150000,41,4474,3881,1207,1617,0,620,3000,2306,2610,0,620,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,8536,11799,0.7234511399271125,0,0.01311,0.029826666666666668,T,0
490000,52,2779,22595,755,7000,0,4341,22595,762,7000,0,4341,1061,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,35759,37470,0.9543368027755538,0,0.012744897959183673,0.04611224489795918,T,0
360000,44,162773,158557,158098,153896,152053,128253,5676,6019,5315,4975,4701,4516,1,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31202,913630,0.034151680658472246,0,0.4229768518518518,0.4521472222222222,T,0
30000,47,29119,29827,29583,29166,29066,29008,1500,2019,1400,600,580,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6099,175769,0.034698951464706515,0,0.9764944444444444,0.9942333333333333,T,0
50000,39,16983,16413,21128,20492,30079,29460,0,5000,0,10000,0,10000,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25000,134555,0.18579762922225113,0,0.4485166666666666,0.60158,T,1
160000,30,3197,1936,2329,2332,-4,-4,1941,2645,2339,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,6925,9786,0.7076435724504394,0,0.01019375,0.01998125,T,0
110000,27,28686,32765,27864,25691,28257,24161,5000,7000,0,10000,4161,5000,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,31161,167424,0.18612026949541285,0,0.25367272727272727,0.2978636363636364,T,1
50000,44,13112,14679,15143,16892,16341,15798,2100,1000,2300,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,5400,91965,0.0587179905398793,0,0.30655,0.33784,T,1
140000,29,20110,17102,18862,19996,21214,21085,3000,3000,3000,3500,2000,2000,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16500,118369,0.13939460500637835,0,0.1409154761904762,0.15152857142857143,T,0
50000,23,6226,5981,6870,7038,2268,5051,0,1032,200,285,3000,2000,1,0,0,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6517,33434,0.1949213375605671,0,0.11144666666666667,0.14076,T,0
20000,35,19792,19995,20269,18268,19478,19885,1339,1500,1290,1500,704,882,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7215,117687,0.061306686379973996,0,0.980725,1.01345,T,0
260000,26,250303,198350,189510,178738,182973,187233,7065,7054,6500,7000,7001,10000,1,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44620,1187107,0.03758717621916137,0,0.7609660256410256,0.9627038461538462,T,0
20000,22,18462,16699,19674,19258,9546,12051,1510,3875,759,10000,19126,1946,1,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,37216,95690,0.3889225624412164,0,0.7974166666666667,0.9837,T,0
280000,27,18641,21870,2173,-9,-9,3617,6630,10,0,0,3626,2511,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,12777,46283,0.27606248514573384,0,0.02754940476190476,0.07810714285714286,T,0
30000,44,21007,27506,26784,28123,27994,27029,7200,0,2100,1000,0,3000,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,13300,158443,0.08394185921751039,0,0.8802388888888889,0.9374333333333333,T,0
50000,33,24890,25440,26191,25193,25742,27171,1925,28293,0,1100,2030,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,33348,154627,0.21566738021173534,0,0.5154233333333333,0.54342,T,1
60000,30,15442,16091,17512,18413,19951,21454,1200,2000,1500,2000,2000,1300,0,1,0,0,0,1,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10000,108863,0.09185857453864031,0,0.3023972222222222,0.35756666666666664,T,0
170000,26,85914,78411,57061,49734,14285,136394,10050,5050,6000,3561,139898,6000,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,170559,421799,0.40436084485738466,0,0.41352843137254897,0.8023176470588236,T,0
300000,29,1825,2017,2476,5797,1542,1256,2017,2476,5797,0,1256,23265,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,34811,14913,2.3342721115805003,0,0.008285,0.019323333333333335,T,0
50000,53,50777,51086,50321,20141,18039,19349,2504,2059,666,1000,2008,1513,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9750,209713,0.046492110646454914,0,0.6990433333333332,1.02172,T,0
120000,40,326,326,326,12055,11968,12968,326,326,12055,239,1000,652,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,14598,37969,0.3844715425742053,0,0.052734722222222224,0.10806666666666667,T,0
30000,52,14476,15297,8531,8020,-620,-620,1129,1152,1081,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3362,45084,0.07457191021204862,0,0.25046666666666667,0.5099,T,1
130000,38,6360,5375,5476,6931,99416,99702,1088,1189,2646,104590,3358,3314,1,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,116185,223260,0.5204022216250112,0,0.28623076923076923,0.7669384615384616,T,0
180000,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0.0,T,0
100000,23,291,291,291,291,291,291,291,291,291,291,291,291,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1746,1746,1.0,0,0.00291,0.00291,T,0
30000,32,3684,2911,5831,2083,2903,3874,2911,5842,2088,2903,3874,3201,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,20819,21286,0.9780606971718501,0,0.11825555555555554,0.19436666666666666,T,0
180000,35,19369,7123,4569,29635,6489,0,7123,4569,36124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,47816,67185,0.7117064821016595,0,0.06220833333333333,0.1646388888888889,T,0
20000,30,19522,23249,16668,18389,17898,18462,4358,16730,3395,1898,1000,4674,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,32055,114188,0.280721266683014,0,0.9515666666666666,1.16245,T,0
200000,42,23242,24575,25284,25938,26478,26889,1711,1420,1074,1107,1000,1000,0,1,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7312,152406,0.047977113761925386,0,0.127005,0.134445,T,0
500000,58,4101,11076,3834,-754,6276,16871,11155,4024,754,7030,17050,6063,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,46076,41404,1.1128393391942808,0,0.013801333333333334,0.033742,T,0
30000,27,28392,31439,30394,29994,29834,15960,3500,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3500,166013,0.021082686295651545,0,0.9222944444444444,1.0479666666666667,T,0
180000,50,1156,396,776,776,1552,776,396,776,776,1552,0,776,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,4276,5432,0.7871870397643593,0,0.0050296296296296296,0.008622222222222222,T,0
30000,41,24357,27453,26718,28168,27579,28321,3500,0,2200,0,1200,1250,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8150,162596,0.05012423429850673,0,0.9033111111111111,0.9440333333333333,T,0
120000,37,68329,72212,79334,80531,80944,78771,5000,9000,3000,3100,3000,3000,1,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26100,460121,0.056724209501413755,0,0.6390569444444444,0.6745333333333333,T,0
200000,38,780,0,390,390,390,390,0,390,390,390,390,390,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1950,2340,0.8333333333333334,0,0.00195,0.0039,T,0
20000,27,13621,14984,16431,18835,18235,19535,1596,2000,3000,0,1600,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8196,101641,0.08063675091744474,0,0.8470083333333334,0.97675,T,0
60000,42,58899,55834,55993,56675,57550,57545,2579,2047,2024,2180,2321,2500,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13651,342496,0.03985739979445015,0,0.9513777777777778,0.98165,T,0
10000,37,7621,7368,8226,9834,9549,9774,0,1122,1730,0,508,425,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3785,52372,0.07227144275567098,0,0.8728666666666666,0.9834,T,1
150000,53,103720,103662,105000,0,0,0,5000,3000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,8000,312382,0.02560967021147185,0,0.3470911111111111,0.7,T,0
210000,32,218742,218317,73874,73219,96844,94731,10000,5000,5000,30000,4500,15000,1,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69500,775727,0.0895933749888814,0,0.6156563492063492,1.0416285714285713,T,0
140000,32,46134,50890,59395,73225,56999,61050,5890,9395,15000,0,5000,7086,1,0,0,1,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,42371,347693,0.12186325292715125,0,0.4139202380952381,0.5230357142857143,T,1
230000,31,184444,182933,178409,175091,171800,168476,7016,5500,5125,5031,4969,5071,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32712,1061153,0.030826845893099298,0,0.7689514492753624,0.8019304347826087,T,0
200000,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0.0,T,0
230000,45,107,107,1741,107,107,0,107,1741,214,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2062,2169,0.9506685108344859,0,0.0015717391304347827,0.007569565217391304,T,0
160000,26,138825,135233,130038,79027,6666,6666,6800,5600,3715,6666,6666,6666,1,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,36113,496455,0.07274173892900666,0,0.517140625,0.86765625,T,1
360000,32,0,0,0,0,-5,-5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,-10,-0.0,0,-4.6296296296296296e-06,0.0,T,1
150000,28,108,-218,63174,43374,43950,44501,0,65748,1537,1585,1597,1615,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,72082,194889,0.3698618187788947,0,0.21654333333333334,0.42116,T,0
10000,55,5358,6339,6111,7031,6780,7676,1200,0,1000,0,1000,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3200,39295,0.08143529711159181,0,0.6549166666666667,0.7676,T,1
60000,42,61759,60399,38994,40338,40142,39904,2600,2000,2000,1614,1590,2000,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11804,281536,0.04192714253239373,0,0.7820444444444444,1.0293166666666667,T,0
50000,50,50693,43217,32829,26811,24477,24177,1900,1677,900,1023,1024,1016,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7540,202204,0.037289074400110776,0,0.6740133333333332,1.01386,T,0
80000,28,39663,40664,42742,43730,44721,45764,1664,2742,2000,1720,1764,1762,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11652,257284,0.045288474992615166,0,0.5360083333333333,0.57205,T,0
